"codmun","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude"
270680,"Piaçabuçu","Alagoas","Nordeste","27006","6ª Regiao De Saude","27006","1ª MACRORREGIAO DE SAUDE"
270690,"Pilar","Alagoas","Nordeste","27001","1ª Regiao De Saude","27001","1ª MACRORREGIAO DE SAUDE"
270700,"Pindoba","Alagoas","Nordeste","27004","4ª Regiao De Saude","27004","1ª MACRORREGIAO DE SAUDE"
270710,"Piranhas","Alagoas","Nordeste","27010","10ª Regiao De Saude","27010","2ª MACRORREGIAO DE SAUDE"
270720,"Poço das Trincheiras","Alagoas","Nordeste","27009","9ª Regiao De Saude","27009","2ª MACRORREGIAO DE SAUDE"
270730,"Porto Calvo","Alagoas","Nordeste","27002","2ª Regiao De Saude","27002","1ª MACRORREGIAO DE SAUDE"
270740,"Porto de Pedras","Alagoas","Nordeste","27002","2ª Regiao De Saude","27002","1ª MACRORREGIAO DE SAUDE"
270750,"Porto Real do Colégio","Alagoas","Nordeste","27006","6ª Regiao De Saude","27006","1ª MACRORREGIAO DE SAUDE"
270760,"Quebrangulo","Alagoas","Nordeste","27004","4ª Regiao De Saude","27004","1ª MACRORREGIAO DE SAUDE"
270770,"Rio Largo","Alagoas","Nordeste","27001","1ª Regiao De Saude","27001","1ª MACRORREGIAO DE SAUDE"
270780,"Roteiro","Alagoas","Nordeste","27005","5ª Regiao De Saude","27005","1ª MACRORREGIAO DE SAUDE"
270790,"Santa Luzia do Norte","Alagoas","Nordeste","27001","1ª Regiao De Saude","27001","1ª MACRORREGIAO DE SAUDE"
270800,"Santana do Ipanema","Alagoas","Nordeste","27009","9ª Regiao De Saude","27009","2ª MACRORREGIAO DE SAUDE"
270810,"Santana do Mundaú","Alagoas","Nordeste","27003","3ª Regiao De Saude","27003","1ª MACRORREGIAO DE SAUDE"
270820,"São Brás","Alagoas","Nordeste","27006","6ª Regiao De Saude","27006","1ª MACRORREGIAO DE SAUDE"
270830,"São José da Laje","Alagoas","Nordeste","27003","3ª Regiao De Saude","27003","1ª MACRORREGIAO DE SAUDE"
270840,"São José da Tapera","Alagoas","Nordeste","27009","9ª Regiao De Saude","27009","2ª MACRORREGIAO DE SAUDE"
270850,"São Luís do Quitunde","Alagoas","Nordeste","27002","2ª Regiao De Saude","27002","1ª MACRORREGIAO DE SAUDE"
270860,"São Miguel dos Campos","Alagoas","Nordeste","27005","5ª Regiao De Saude","27005","1ª MACRORREGIAO DE SAUDE"
270870,"São Miguel dos Milagres","Alagoas","Nordeste","27002","2ª Regiao De Saude","27002","1ª MACRORREGIAO DE SAUDE"
270880,"São Sebastião","Alagoas","Nordeste","27007","7ª Regiao De Saude","27007","2ª MACRORREGIAO DE SAUDE"
270890,"Satuba","Alagoas","Nordeste","27001","1ª Regiao De Saude","27001","1ª MACRORREGIAO DE SAUDE"
270895,"Senador Rui Palmeira","Alagoas","Nordeste","27009","9ª Regiao De Saude","27009","2ª MACRORREGIAO DE SAUDE"
270900,"Tanque d'Arca","Alagoas","Nordeste","27008","8ª Regiao De Saude","27008","2ª MACRORREGIAO DE SAUDE"
270910,"Taquarana","Alagoas","Nordeste","27007","7ª Regiao De Saude","27007","2ª MACRORREGIAO DE SAUDE"
270915,"Teotônio Vilela","Alagoas","Nordeste","27005","5ª Regiao De Saude","27005","1ª MACRORREGIAO DE SAUDE"
270920,"Traipu","Alagoas","Nordeste","27007","7ª Regiao De Saude","27007","2ª MACRORREGIAO DE SAUDE"
270930,"União dos Palmares","Alagoas","Nordeste","27003","3ª Regiao De Saude","27003","1ª MACRORREGIAO DE SAUDE"
270940,"Viçosa","Alagoas","Nordeste","27004","4ª Regiao De Saude","27004","1ª MACRORREGIAO DE SAUDE"
280010,"Amparo de São Francisco","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280020,"Aquidabã","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280030,"Aracaju","Sergipe","Nordeste","28001","Aracaju","28001","MACRO UNICA"
280040,"Arauá","Sergipe","Nordeste","28002","Estancia","28002","MACRO UNICA"
280050,"Areia Branca","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280060,"Barra dos Coqueiros","Sergipe","Nordeste","28001","Aracaju","28001","MACRO UNICA"
280067,"Boquim","Sergipe","Nordeste","28002","Estancia","28002","MACRO UNICA"
280070,"Brejo Grande","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280100,"Campo do Brito","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280110,"Canhoba","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280120,"Canindé de São Francisco","Sergipe","Nordeste","28005","Nossa Senhora Da Gloria","28005","MACRO UNICA"
280130,"Capela","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280140,"Carira","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280150,"Carmópolis","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280160,"Cedro de São João","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280170,"Cristinápolis","Sergipe","Nordeste","28002","Estancia","28002","MACRO UNICA"
280190,"Cumbe","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280200,"Divina Pastora","Sergipe","Nordeste","28001","Aracaju","28001","MACRO UNICA"
280210,"Estância","Sergipe","Nordeste","28002","Estancia","28002","MACRO UNICA"
280220,"Feira Nova","Sergipe","Nordeste","28005","Nossa Senhora Da Gloria","28005","MACRO UNICA"
280230,"Frei Paulo","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280240,"Gararu","Sergipe","Nordeste","28005","Nossa Senhora Da Gloria","28005","MACRO UNICA"
280250,"General Maynard","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280260,"Gracho Cardoso","Sergipe","Nordeste","28005","Nossa Senhora Da Gloria","28005","MACRO UNICA"
280270,"Ilha das Flores","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280280,"Indiaroba","Sergipe","Nordeste","28002","Estancia","28002","MACRO UNICA"
280290,"Itabaiana","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280300,"Itabaianinha","Sergipe","Nordeste","28002","Estancia","28002","MACRO UNICA"
280310,"Itabi","Sergipe","Nordeste","28005","Nossa Senhora Da Gloria","28005","MACRO UNICA"
280320,"Itaporanga d'Ajuda","Sergipe","Nordeste","28001","Aracaju","28001","MACRO UNICA"
280330,"Japaratuba","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280340,"Japoatã","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280350,"Lagarto","Sergipe","Nordeste","28004","Lagarto","28004","MACRO UNICA"
280360,"Laranjeiras","Sergipe","Nordeste","28001","Aracaju","28001","MACRO UNICA"
280370,"Macambira","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280380,"Malhada dos Bois","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280390,"Malhador","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280400,"Maruim","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280410,"Moita Bonita","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280420,"Monte Alegre de Sergipe","Sergipe","Nordeste","28005","Nossa Senhora Da Gloria","28005","MACRO UNICA"
280430,"Muribeca","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280440,"Neópolis","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280445,"Nossa Senhora Aparecida","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280450,"Nossa Senhora da Glória","Sergipe","Nordeste","28005","Nossa Senhora Da Gloria","28005","MACRO UNICA"
280460,"Nossa Senhora das Dores","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280470,"Nossa Senhora de Lourdes","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280480,"Nossa Senhora do Socorro","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280490,"Pacatuba","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280500,"Pedra Mole","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280510,"Pedrinhas","Sergipe","Nordeste","28002","Estancia","28002","MACRO UNICA"
280520,"Pinhão","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280530,"Pirambu","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280540,"Poço Redondo","Sergipe","Nordeste","28005","Nossa Senhora Da Gloria","28005","MACRO UNICA"
280550,"Poço Verde","Sergipe","Nordeste","28004","Lagarto","28004","MACRO UNICA"
280560,"Porto da Folha","Sergipe","Nordeste","28005","Nossa Senhora Da Gloria","28005","MACRO UNICA"
280570,"Propriá","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280580,"Riachão do Dantas","Sergipe","Nordeste","28004","Lagarto","28004","MACRO UNICA"
280590,"Riachuelo","Sergipe","Nordeste","28001","Aracaju","28001","MACRO UNICA"
280600,"Ribeirópolis","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280610,"Rosário do Catete","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280620,"Salgado","Sergipe","Nordeste","28004","Lagarto","28004","MACRO UNICA"
280630,"Santa Luzia do Itanhy","Sergipe","Nordeste","28002","Estancia","28002","MACRO UNICA"
280650,"Santa Rosa de Lima","Sergipe","Nordeste","28001","Aracaju","28001","MACRO UNICA"
280640,"Santana do São Francisco","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280660,"Santo Amaro das Brotas","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280670,"São Cristóvão","Sergipe","Nordeste","28001","Aracaju","28001","MACRO UNICA"
280680,"São Domingos","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280690,"São Francisco","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280700,"São Miguel do Aleixo","Sergipe","Nordeste","28003","Itabaiana","28003","MACRO UNICA"
280710,"Simão Dias","Sergipe","Nordeste","28004","Lagarto","28004","MACRO UNICA"
280720,"Siriri","Sergipe","Nordeste","28006","Nossa Senhora Do Socorro","28006","MACRO UNICA"
280730,"Telha","Sergipe","Nordeste","28007","Propria","28007","MACRO UNICA"
280740,"Tobias Barreto","Sergipe","Nordeste","28004","Lagarto","28004","MACRO UNICA"
280750,"Tomar do Geru","Sergipe","Nordeste","28002","Estancia","28002","MACRO UNICA"
280760,"Umbaúba","Sergipe","Nordeste","28002","Estancia","28002","MACRO UNICA"
290010,"Abaíra","Bahia","Nordeste","29023","Seabra","29023","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290020,"Abaré","Bahia","Nordeste","29017","Paulo Afonso","29017","NORTE - (NRS - JUAZEIRO)"
290030,"Acajutiba","Bahia","Nordeste","29001","Alagoinhas","29001","NORDESTE (NRS - ALAGOINHAS)"
290035,"Adustina","Bahia","Nordeste","29019","Ribeira Do Pombal","29019","NORDESTE (NRS - ALAGOINHAS)"
290040,"Água Fria","Bahia","Nordeste","29025","Serrinha","29025","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290060,"Aiquara","Bahia","Nordeste","29015","Jequie","29015","SUL (NBS - ILHEUS)"
290070,"Alagoinhas","Bahia","Nordeste","29001","Alagoinhas","29001","NORDESTE (NRS - ALAGOINHAS)"
290080,"Alcobaça","Bahia","Nordeste","29026","Teixeira De Freitas","29026","EXTREMO SUL (NRS - TEIXEIRA FREITAS)"
290090,"Almadina","Bahia","Nordeste","29012","Itabuna","29012","SUL (NBS - ILHEUS)"
290100,"Amargosa","Bahia","Nordeste","29022","Santo Antonio De Jesus","29022","LESTE - (NRS - SALVADOR)"
290110,"Amélia Rodrigues","Bahia","Nordeste","29006","Feira De Santana","29006","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290115,"América Dourada","Bahia","Nordeste","29010","Irece","29010","CENTRO - NORTE (NRS - JACOBINA)"
290120,"Anagé","Bahia","Nordeste","29028","Vitoria Da Conquista","29028","SUDOESTE (NBS - VITORIA CONQUISTA)"
290130,"Andaraí","Bahia","Nordeste","29011","Itaberaba","29011","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290135,"Andorinha","Bahia","Nordeste","29024","Senhor Do Bonfim","29024","NORTE - (NRS - JUAZEIRO)"
290140,"Angical","Bahia","Nordeste","29002","Barreiras","29002","OESTE (NBS - BARREIRAS)"
290150,"Anguera","Bahia","Nordeste","29006","Feira De Santana","29006","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290160,"Antas","Bahia","Nordeste","29019","Ribeira Do Pombal","29019","NORDESTE (NRS - ALAGOINHAS)"
290170,"Antônio Cardoso","Bahia","Nordeste","29006","Feira De Santana","29006","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290180,"Antônio Gonçalves","Bahia","Nordeste","29024","Senhor Do Bonfim","29024","NORTE - (NRS - JUAZEIRO)"
290190,"Aporá","Bahia","Nordeste","29001","Alagoinhas","29001","NORDESTE (NRS - ALAGOINHAS)"
290195,"Apuarema","Bahia","Nordeste","29015","Jequie","29015","SUL (NBS - ILHEUS)"
290205,"Araças","Bahia","Nordeste","29001","Alagoinhas","29001","NORDESTE (NRS - ALAGOINHAS)"
290200,"Aracatu","Bahia","Nordeste","29003","Brumado","29003","SUDOESTE (NBS - VITORIA CONQUISTA)"
290210,"Araci","Bahia","Nordeste","29025","Serrinha","29025","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290220,"Aramari","Bahia","Nordeste","29001","Alagoinhas","29001","NORDESTE (NRS - ALAGOINHAS)"
290225,"Arataca","Bahia","Nordeste","29009","Ilheus","29009","SUL (NBS - ILHEUS)"
290230,"Aratuípe","Bahia","Nordeste","29022","Santo Antonio De Jesus","29022","LESTE - (NRS - SALVADOR)"
290240,"Aurelino Leal","Bahia","Nordeste","29012","Itabuna","29012","SUL (NBS - ILHEUS)"
290250,"Baianópolis","Bahia","Nordeste","29002","Barreiras","29002","OESTE (NBS - BARREIRAS)"
290260,"Baixa Grande","Bahia","Nordeste","29006","Feira De Santana","29006","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290265,"Banzaê","Bahia","Nordeste","29019","Ribeira Do Pombal","29019","NORDESTE (NRS - ALAGOINHAS)"
290270,"Barra","Bahia","Nordeste","29008","Ibotirama","29008","OESTE (NBS - BARREIRAS)"
290280,"Barra da Estiva","Bahia","Nordeste","29003","Brumado","29003","SUDOESTE (NBS - VITORIA CONQUISTA)"
290290,"Barra do Choça","Bahia","Nordeste","29028","Vitoria Da Conquista","29028","SUDOESTE (NBS - VITORIA CONQUISTA)"
290300,"Barra do Mendes","Bahia","Nordeste","29010","Irece","29010","CENTRO - NORTE (NRS - JACOBINA)"
290310,"Barra do Rocha","Bahia","Nordeste","29015","Jequie","29015","SUL (NBS - ILHEUS)"
290320,"Barreiras","Bahia","Nordeste","29002","Barreiras","29002","OESTE (NBS - BARREIRAS)"
290323,"Barro Alto","Bahia","Nordeste","29010","Irece","29010","CENTRO - NORTE (NRS - JACOBINA)"
290330,"Barro Preto","Bahia","Nordeste","29012","Itabuna","29012","SUL (NBS - ILHEUS)"
290327,"Barrocas","Bahia","Nordeste","29025","Serrinha","29025","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290340,"Belmonte","Bahia","Nordeste","29018","Porto Seguro","29018","EXTREMO SUL (NRS - TEIXEIRA FREITAS)"
290350,"Belo Campo","Bahia","Nordeste","29028","Vitoria Da Conquista","29028","SUDOESTE (NBS - VITORIA CONQUISTA)"
290360,"Biritinga","Bahia","Nordeste","29025","Serrinha","29025","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290370,"Boa Nova","Bahia","Nordeste","29015","Jequie","29015","SUL (NBS - ILHEUS)"
290380,"Boa Vista do Tupim","Bahia","Nordeste","29011","Itaberaba","29011","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290390,"Bom Jesus da Lapa","Bahia","Nordeste","29021","Santa Maria Da Vitoria","29021","OESTE (NBS - BARREIRAS)"
290395,"Bom Jesus da Serra","Bahia","Nordeste","29028","Vitoria Da Conquista","29028","SUDOESTE (NBS - VITORIA CONQUISTA)"
290400,"Boninal","Bahia","Nordeste","29023","Seabra","29023","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290405,"Bonito","Bahia","Nordeste","29011","Itaberaba","29011","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290410,"Boquira","Bahia","Nordeste","29003","Brumado","29003","SUDOESTE (NBS - VITORIA CONQUISTA)"
290420,"Botuporã","Bahia","Nordeste","29007","Guanambi","29007","SUDOESTE (NBS - VITORIA CONQUISTA)"
290430,"Brejões","Bahia","Nordeste","29015","Jequie","29015","SUL (NBS - ILHEUS)"
290440,"Brejolândia","Bahia","Nordeste","29002","Barreiras","29002","OESTE (NBS - BARREIRAS)"
290450,"Brotas de Macaúbas","Bahia","Nordeste","29008","Ibotirama","29008","OESTE (NBS - BARREIRAS)"
290460,"Brumado","Bahia","Nordeste","29003","Brumado","29003","SUDOESTE (NBS - VITORIA CONQUISTA)"
290470,"Buerarema","Bahia","Nordeste","29012","Itabuna","29012","SUL (NBS - ILHEUS)"
290475,"Buritirama","Bahia","Nordeste","29008","Ibotirama","29008","OESTE (NBS - BARREIRAS)"
290480,"Caatiba","Bahia","Nordeste","29013","Itapetinga","29013","SUDOESTE (NBS - VITORIA CONQUISTA)"
290485,"Cabaceiras do Paraguaçu","Bahia","Nordeste","29005","Cruz Das Almas","29005","LESTE - (NRS - SALVADOR)"
290490,"Cachoeira","Bahia","Nordeste","29005","Cruz Das Almas","29005","LESTE - (NRS - SALVADOR)"
290500,"Caculé","Bahia","Nordeste","29007","Guanambi","29007","SUDOESTE (NBS - VITORIA CONQUISTA)"
290510,"Caém","Bahia","Nordeste","29014","Jacobina","29014","CENTRO - NORTE (NRS - JACOBINA)"
290515,"Caetanos","Bahia","Nordeste","29028","Vitoria Da Conquista","29028","SUDOESTE (NBS - VITORIA CONQUISTA)"
290520,"Caetité","Bahia","Nordeste","29007","Guanambi","29007","SUDOESTE (NBS - VITORIA CONQUISTA)"
290530,"Cafarnaum","Bahia","Nordeste","29010","Irece","29010","CENTRO - NORTE (NRS - JACOBINA)"
290540,"Cairu","Bahia","Nordeste","29027","Valenca","29027","SUL (NBS - ILHEUS)"
290550,"Caldeirão Grande","Bahia","Nordeste","29014","Jacobina","29014","CENTRO - NORTE (NRS - JACOBINA)"
290560,"Camacan","Bahia","Nordeste","29012","Itabuna","29012","SUL (NBS - ILHEUS)"
290570,"Camaçari","Bahia","Nordeste","29004","Camacari","29004","LESTE - (NRS - SALVADOR)"
290580,"Camamu","Bahia","Nordeste","29027","Valenca","29027","SUL (NBS - ILHEUS)"
290590,"Campo Alegre de Lourdes","Bahia","Nordeste","29016","Juazeiro","29016","NORTE - (NRS - JUAZEIRO)"
290600,"Campo Formoso","Bahia","Nordeste","29024","Senhor Do Bonfim","29024","NORTE - (NRS - JUAZEIRO)"
290610,"Canápolis","Bahia","Nordeste","29021","Santa Maria Da Vitoria","29021","OESTE (NBS - BARREIRAS)"
290620,"Canarana","Bahia","Nordeste","29010","Irece","29010","CENTRO - NORTE (NRS - JACOBINA)"
290630,"Canavieiras","Bahia","Nordeste","29009","Ilheus","29009","SUL (NBS - ILHEUS)"
290640,"Candeal","Bahia","Nordeste","29006","Feira De Santana","29006","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290650,"Candeias","Bahia","Nordeste","29020","Salvador","29020","LESTE - (NRS - SALVADOR)"
290660,"Candiba","Bahia","Nordeste","29007","Guanambi","29007","SUDOESTE (NBS - VITORIA CONQUISTA)"
290670,"Cândido Sales","Bahia","Nordeste","29028","Vitoria Da Conquista","29028","SUDOESTE (NBS - VITORIA CONQUISTA)"
290680,"Cansanção","Bahia","Nordeste","29025","Serrinha","29025","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290682,"Canudos","Bahia","Nordeste","29016","Juazeiro","29016","NORTE - (NRS - JUAZEIRO)"
290685,"Capela do Alto Alegre","Bahia","Nordeste","29006","Feira De Santana","29006","CENTRO-LESTE (NRS - FEIRA SANTANA)"
290687,"Capim Grosso","Bahia","Nordeste","29014","Jacobina","29014","CENTRO - NORTE (NRS - JACOBINA)"
290689,"Caraíbas","Bahia","Nordeste","29028","Vitoria Da Conquista","29028","SUDOESTE (NBS - VITORIA CONQUISTA)"
290690,"Caravelas","Bahia","Nordeste","29026","Teixeira De Freitas","29026","EXTREMO SUL (NRS - TEIXEIRA FREITAS)"
290700,"Cardeal da Silva","Bahia","Nordeste","29001","Alagoinhas","29001","NORDESTE (NRS - ALAGOINHAS)"
290710,"Carinhanha","Bahia","Nordeste","29007","Guanambi","29007","SUDOESTE (NBS - VITORIA CONQUISTA)"
290720,"Casa Nova","Bahia","Nordeste","29016","Juazeiro","29016","NORTE - (NRS - JUAZEIRO)"
290730,"Castro Alves","Bahia","Nordeste","29022","Santo Antonio De Jesus","29022","LESTE - (NRS - SALVADOR)"
290740,"Catolândia","Bahia","Nordeste","29002","Barreiras","29002","OESTE (NBS - BARREIRAS)"
290750,"Catu","Bahia","Nordeste","29001","Alagoinhas","29001","NORDESTE (NRS - ALAGOINHAS)"
290755,"Caturama","Bahia","Nordeste","29003","Brumado","29003","SUDOESTE (NBS - VITORIA CONQUISTA)"
290760,"Central","Bahia","Nordeste","29010","Irece","29010","CENTRO - NORTE (NRS - JACOBINA)"
290770,"Chorrochó","Bahia","Nordeste","29017","Paulo Afonso","29017","NORTE - (NRS - JUAZEIRO)"
290780,"Cícero Dantas","Bahia","Nordeste","29019","Ribeira Do Pombal","29019","NORDESTE (NRS - ALAGOINHAS)"
290790,"Cipó","Bahia","Nordeste","29019","Ribeira Do Pombal","29019","NORDESTE (NRS - ALAGOINHAS)"
290800,"Coaraci","Bahia","Nordeste","29012","Itabuna","29012","SUL (NBS - ILHEUS)"
290810,"Cocos","Bahia","Nordeste","29021","Santa Maria Da Vitoria","29021","OESTE (NBS - BARREIRAS)"
